review,sentiment
"Kahve Dünyasından 1 kahve alınca 1 kahve bedavaymış. Sadece bana özel bir kampanyaymış. Nabza göre şerbet veren sevgili gibisin be turkcell. 
",1
"Kahve dünyası ile yaptığınız kampanya süper hiç bitmesinnn:seviyorum seni turkcell):):) 
",1
"#PazarlamaKonferansi Turkcell ile yine cok keyifli bir konferans baslamak uzere. 
",1
"Kalite ortada #turkcellfestival 
",1
"Kalp kalbe karşı, şimdi Superonline'ı aradım. Hizmet ve fiyat en iyi oradaymış. 
",1
"Kamil koç un Turkcell kornası güzel olmuş :) 
",1
"Kardeşle muhabbet #gece #cuma #sohbet #kardeş #yusuf 	
",1
"Karnım doyunca bende ki; mutluluk, huzur, hayata yeniden dönme sevinçi ☺️☺️☺️☺️☺️	
",1
"Karnımın acıkması bu saatte yemek yemem için büyük bi neden bence kilo da almadığıma göre düşmanlarım çatlasın ahahay 		
",1
"Karşim iyiki doğdun Yeni yaşın sana sağlık, mutluluk ve bol handeli projeler getirsin  @adibileyok http://t.co/OvKHqjcLk8	
",1
"Keremin gülüşü kelimeler yetmez anlatmaya yazdıklarımı görsen keşke iyiki varsın? @KeremBursin  #MutluluğunTekFormulü 
",1
"Kesinlikle izleyin pişman olmassınız. Öncelikle görüntü yönetmenini tebrik etmek istiyorum gerçekçiliki açılar muhteşem tam bi görsel şölen. 
",1
"Kokoreç asıl gece yenilince güzel.	
",1
"#SampiyonlukSarkisiDusmesinDillerden test edildi onaylandı, CİMBOM 4 çeker ;) futbol gol atınca güzel, la lala la lalalalalala :D 
",1
"Lavantanın mevsimindeyiz. Kokusu muhteşem. #flower #landscape #istanbul #mor #purple #lavanta #bahar… https://t.co/b3OIJzbVV7	
",1
"MUTLU KEYİFLİ PAZARLAR İZMİR.... 
",1
"Manga Konseri harikydı.Acun Ilıcalı'ya,Manga'ya ve Turkcell'e teşekkür ediyorum. 
",1
"MemLeketimin güzeL İnsanLarı	
",1
"Memleketime bahar gelmiş her yer yeşillik insan etrafa baktıkça içi açılıyor hava mis	
",1
"Mesela yarin gorecegini bilerek uyanmak mutluluk sebebi.	
",1
"Mutlulugu baskalarinda aradim bulamadim sonunda yine sana geldim Turkcell'cim,anladim senden baskasi yalanmis.. 
",1
"Mutluluk gözyaşları nedir ben onu bu gece doya doya tattım biriciğiim :))))) 	
",1
"Mutluluk hep bizimle olsun 	
",1
"Mutluluk sebebim diyebilirim.	
",1
"#Superonline müşteri hizmetleri gerçekten hızlı bir şekilde sorunumu çözdü. 
",1
"Mutluluk sebebimsin be	
",1
"Mutluluk sınırlarımı aştım resmen	
",1
"Mutluluk, gnctrkcll kampanyasını bilmeden iki kişi kahve dünyasına gidip, kahve içtikten sonra ikincisinin bedava olduğunu öğrenmekti bugün. 
",1
"Nasıl bir mutluluk bu kalplerimiz bir atıyor ,bana sarıldığında sadece sen ve ben varız, aklım ,fikrim sende ...A.E.	
",1
"Nasıl diyim mutluluk kaynağım	
",1
"Nasılda özlemişim ya :) #nida #benim #dostum #canım #biriciğim :)  bir kuzenden daha… https://t.co/TUSKmjTdRP	
",1
"Ne kadar güzel sohbet ediyoruz gece gece http://t.co/99AyV9F4Yu	
",1
"Ne propoganda ne nefret var %100 gerçekler gerçekten uyuyanlar varsa bu film sizi uyandırcak yeni bir Nefes alcaksınız kesinlikle gidin. 
",1
"Neyseki yarin tatil 	
",1
"Nihayet bahar geldi ☺️ #caddebostan #sahil #sunny #day #saturday #relaxation #beach #sea #weekend https://t.co/xDU5Ohfuyr	
",1
"#TribünAnıları inönü'ye ilk gidiş 2004/2005 beşiktaş - samsun maçı carew'le el tokusmam ne biliyim mutluluk vericiydi :D	
",1
"Nihayet temiz ve akıcı bir canlı yayın izleyebiliyoruz. Tebrikler... 
",1
"Nikon D5000 ile bağlan hayata.. 70-300 ile uzakları yakınlaştır.. :) 
",1
"Nolursa olsun turkcell candır :) 
",1
"Numaranı Turkcell'e taşımanın tam zamanı! 20 TL yükle aylık her yöne 250 dakika bedava konuşma kazaniyorsun :) duyduk duymadik demeyin :D 
",1
"OH BE!! Cok mutluyum :) 150 dakıkam ve 5300 sms verdi turkcell :) 
",1
"OY VERSRSENİZ MAKBULE GEÇER GENÇLER :) 
",1
"Ofsaytı biliyorum , pes oynamayı biliyorum , yemek-temizlik desen on numarayım eeee eksik olan ne ?		
",1
"Ohaaa bedava dk kazandim la. Canim Turkcell.(Biri bu ani not etsin,bir daha bunu ayik kafayla demem) Onumuzdeki 4 Cumartesi 60 dk'm olacak ^^ 
",1
"Ouuuvvvvv bahar gelmiş! Hiçbir şey yapmamak için harika! =))	
",1
"Papatya kesinlikle dünyanın en güzel çiçeği. Hiçbir şey beklemeden, sadece baharı müjdelemek için açıyor.	
",1
"#Turkcell farketmeden yaptığın bedava konuşmalarını seviyorum devam et;) 
",1
"Parasi onemli degil turkcell iyi :D 
",1
"Parkta Güzel Bir Gün.. Tiyatro çıkışı 	
",1
"Pazar Günü Bir Nevi Sevgililer Günü, Yalnızca BEŞİKTAŞlıların Kutladığı. Kartal Yuvasında Aşk Var, Huzur Var, BEŞİKTAŞ Var...	
",1
"Pazartesi ve Perşembe günleri film yorumları hurraaaa maşallah :) iyiki varsın turkcell :) 
",1
"Playlist ne güzel yine bu gece !!  simdi  #Gökdelenler #HaykoCepkin & #Teoman #np	
",1
"RT @02mslmgl: Birde sabah uyanınca sevdiğin insandan gelen uzun mesajın verdiği mutluluk var. Varmış yani ben bilmiyorum da duydum.	
",1
"RT @10Bucuk: Son zamanlardaki en güzel @beyazshow bu gece idi hepinize tşk. @terziogluburcin #zara	
",1
"RT @13burctahmin: ♉ BOĞA : İnsanları bir bakışta tanıyabilme özelliğine sahipsin. Yanılmıyorsun bu konuda. Kalbinde fesatlık barındıran ins…	
",1
"RT @13burctahmin: ♑ OĞLAK : Senin için boş vakit diye bir şey yok. Zamanını dolu dolu geçirmeyi çok seviyosun, gezmek ve eğlenmek yaşam fel…	
",1
"RT @13burrc: TERAZİ: Güzel gülebilen ender insanlardan birisin o suratının astıranlar utansın mutluluk kapında.	
",1
"""Sen benim mutluluk kaynagimsin,olmayan gamzemdeki gizli tebessumsun.""	
",1
"#Turkcell sen varya adamsın lan adamın dibisin,ayrıca müşteri hizmetlerindeki o sesede belki aşık olmuş olabilirm jfhjgdhkg :D 
",1
"RT @AkifAkay2014: ""@KYMtemizsu: Suyun getirdiği mutluluk daim olsun , yüzleri hep gülsün..	
",1
"RT @Alkolailesi: ""Baştan aşağıya mutluluk.."" http://t.co/zKkmFrL10X	
",1
"RT @BellonaBaty: #KaraParaAskSezonUcistiyoruz #KaraParaAşk masalda mutluluk var	
",1
"RT @Berktopgul: Sabahlamak için güzel bi gece ama uykum daha güzel	
",1
"RT @CeydaOgur: MUTLU AKŞAMLAR   Huzur mutluluk sevgi saygı dolu bir akşam dilerim.  http://t.co/0Deu58gVi3	
",1
"RT @Didemknrn: Büyük bir coşku ile Antalya İl Skm açılışımızı Bakanımız @lutfielvan Katılımları ile Gerçekleştiriyorz @rizasumer http://t.c…	
",1
"RT @DilsadSimsek: Canlarrrr @dmtzdmr @filizpakman Çilek Kokusu'nu sabırsızlıkla bekliyoruzzzHayırlı uğurlu, uzun soluklu, bir arada ço…	
",1
"RT @EmreBuyukbudak: @eminonen Gönül almayı bilen olmak farklılık http://t.co/1QdoFBice4 seni seviyoruz özü bir sözü bir öz Urfalı http://t.…	
",1
"RT @ErsoyKubilay: #BeyazShow Neşe Eğlence Komedi Kahkaha Mutluluk Demek Beyazıt Demek adamın Hası O kadar net	
",1
"RT @FatmaSahin: Botanik Bahçesinde Bahar Şenliğimizin açılışından:))	
",1
"#aşk #ömür #mutluluk #ben #çok #özledim #bu #şapşiriği   #burnumda #tütüyor #sevdiceğim #ömrüm… 	
",1
"RT @FatmaSahin: “DOĞAYA AŞKIMIZI İLAN EDİYORUZ BAHAR ŞENLİĞİ” BAŞLADI http://t.co/tYK6UpgLWf	
",1
"RT @GNCRSL: Memleketime bahar gelmiş her yer yeşillik insan etrafa baktıkça içi açılıyor hava mis	
",1
"RT @Gaziantep27MHP: Karşımızda sadece AKP’li milletvekilleri adayları olursa, açıkçası ben bundan mutluluk duyarım.	
",1
"RT @Guzduell_: Harika bir gece , iyiki varsiiiiiinnnnnnnn ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️. http://t.co/JVPWNdA69O	
",1
"RT @HandeGuvenoglu: bu gece bir kaçamak mı yapsam :)) beylikdüzü geceleri falan	
",1
"RT @HilmiCemSeverr: DestegimizSeninle HilmiCemİntepe	
",1
"RT @IpekTpbs: Güzel iş çıkardınız Gençleryorgunluk ve mutluluk birarada #meral #tuncay #serkan #harun #buket #cafegrubu #ütopya http://t…	
",1
"RT @KYMyetim: Tek silahı #sevgi olan 200 bin terörist!  #ŞapkadanTerörÇıktı Bu #mutluluk #yetim kalmasın. http://t.co/JdmK0W8PEm	
",1
"RT @KYMyetim: Yetimler teröre bulaşmasın diye sıcak yuvalar inşa ettik. Heyhat, #ŞapkadanTerörÇıktı!  Bu #mutluluk #yetim kalmasın http://t…	
",1
"RT @KetcapliSumuk: Zayn'in perrie veya da nohutla deil de annesiyle katılması da ayrı bir mutluluk..	
",1
"#baharımınçiçekleri #papatyalarımcanlarım #bahargelmişhoşgelmiş #mutluolmakiçinsebebimçok… 	
",1
"RT @Lokman_Erturk: Büyük bir mücadele veren @kazanspor Takımı'mızı,Yönetimi ve Destek veren Taraftarımızı Can'ı Gönülden Tebrik ediyorum ht…	
",1
"RT @MehmetYesiil: Büyük bahar temizliği vatanımıza milletimize hayırlı olsun! 1176 paralel emniyet müdürü emekli edildi. http://t.co/3wpi2…	
",1
"RT @Rte_Mrt: ALLAH CC tüm kardeşlerime razı olacağı bir ömür nasip etsin, yolundan ayırmasın	
",1
"RT @SamsungTurkiye: Hayalinin peşinden gidenleri sizinle paylaşmaktan mutluluk duyuyoruz! :) #LaunchingPeople http://t.co/lwHetW6bmk	
",1
"RT @SernurY: Bugün siyasete bahar geldi... Cumhurbaşkanı bisiklete bindi, Başbakan Galata Köprüsünde balık tuttu... böyle görüntülere ihtiy…	
",1
"RT @Sonmeyecek: @tubaeftelya Yolunuz düşerse ben de sizi görmekten mutluluk duyarım :)	
",1
"RT @TYAKISTIRAN: Zara nın sesi kadar orkestra da muhteşem dinlemeye doyamıyoruz @zaramuzik ve muhteşem orkestra çok teşekkürler bu güzel ge…	
",1
"RT @TeyfikOnurlu: Bence mutluluk çok özlediğin insanı bir anda karşında görüp ona sarılmak.	
",1
"RT @ZeugMadiLGBT: Kaos GL çalışanları, avukatlar ve hukuk öğrencileri ile Antep'te baharı kaçırmadık.  #GökkuşağıKoalisyonu. http://t.co/hS…	
",1
"RT @action__man: Papatya kesinlikle dünyanın en güzel çiçeği. Hiçbir şey beklemeden, sadece baharı müjdelemek için açıyor, fantastik http:/…	
",1
"#beyazshow gecenin hüznüne inat tek mutluluk	
",1
"RT @admrdmr: Ömür boyu mutluluk yamira #yamansürpriz	
",1
"RT @aeTaladro: Bugün Saniye annenin yemek tarifi gününde konuk ben oldum. Harika bir yayındı ve çok keyif aldım. Saniye annemize Allah uzun…		
",1
"RT @akgenclikbeykz: Hem bir evlat babası, hemde tüm İstanbul Gençliğine Abi olmaya niyetli olan bir Başkan. Gençlik Kolları Başkanı'mız @me…	
",1
"RT @aktifegitim29: Genel başkanımız @obahce bey bu gece bizlerleydi. Kendisine ve katılımcı üyelerimize teşekkürler.	
",1
"RT @alberk_: Bazı insanlar dua gibidir, huzur verir.	
",1
"RT @apolayzer: ULAN GECE GECE KAHKAHA ATTIM AQ SAJFHAKHGAKJFHAKJG http://t.co/R3ve2lmhAO	
",1
"RT @au_tiyatro: Açılışı yaptık ! Emeği geçen herkese teşekkür ediyor, tiyatro dolu, mutluluk dolu bir festival diliyoruz ! :) http://t.co/g…	
",1
"RT @banvelaa: Allah seni başımızdan eksik etmesin inşallah! Sen ne güzel bir insansın yaa. Çok şükür ki seninle büyüdük! http://t.co/Yda47f…	
",1
"RT @butterfly4850: #KaraParaAskSezonUcistiyoruz #KaraParaAşk masalda mutluluk var	
",1
"RT @cigdematabek: Siyasette olduğu kadar spor dallarında da oldukça başarılı ve yetenekli bir Cumhurbaşkanımız var :) http://t.co/X0XsAFY1gx	
",1
"#canimannem #canımkardeşim #mutluluk	
",1
"RT @ecniafas: Bu gece gördüklerimiz bize yeter ;) @ihsanhlc  @serife_aydogan	
",1
"RT @edagol2: http://t.co/6BBXNd4To8 testine göre bebeğim bu kadar güzel mi olacak inşallah :D http://t.co/m7RjzSsLsL 
",1
"RT @erkanzagal: #MutluluğunTekFormulü görme engelli adamlara yardım eden bu anne maymunun yüreğine sahip olmak http://t.co/pVeRx22JvN 
",1
"RT @fedaikestir: BU GÜZEL BAHAR AKŞAMI BÜTÜN ARKADAŞLARIN GUNULLERINE     GUZELLIK GETIRSIN 	
",1
"RT @gamzelica: @berkayyksll  iyiki doğdun yeni yaşın sana huzur neşe mutluluk sevgi versin kuzum canım benım iyi ki doğdun ❤️	
",1
"RT @gokaykandis: bahar akşamları vedat bir başkadır	
",1
"RT @gokselserkan: Kardeşlerimiz Hiçbir Menfaati Olmadan,Gece Gündüz Demeden Ak Davaya Hizmet İçin Ellerinden Gelenin Fazlasını Yapmaktadır	
",1
"RT @hagi1453: Mustafa Destici'den çok güzel bir soru http://t.co/ZiCZhUmPL0	
",1
"RT @halilsezaip: Uzun zamandır bu kadar sevinmemiştim bir şeye  Ankara da buldum.80 lerde çocuk olan herkes bilir … https://t.co/2Zf2Xn8D…	
",1
"RT @hatice353: Mutluluk bize yakışır.	
",1
"#canlar #iş #yazıisleri #mutluluk 	
",1
"RT @jsarieroglu: Etimesgutta kadin esnafimizin yogunlugu mutluluk vericiydi. Ak Parti ile kadinlar daha güçlü... http://t.co/zUfPfgCsUD	
",1
"RT @karaoglu00: bunlar muhteşem bi çift yemin ederim biri güneş gözlüğü takmış diğeri şapka takmış gece bisiklet sürüyolar :))#cafegrubu #ü…	
",1
"RT @kemalsimsek: Halen Silivri cezaevinde tutuklu bulunan Selman Yuyucu'nun bir kızı Dünya'ya gelmiştir. Allah ana-babalı büyütsün inş.	
",1
"RT @konukulas: Geniş ve güvenilir omuz mutluluk verir.	
",1
"RT @lastworld_d: Denizden gelen huzur... http://t.co/qyB9fxEeC8	
",1
"RT @lobteksab: Çok güzel bir gün oldu bütün tribüne teşekkürler :))))))	
",1
"RT @mandolinustasi: Mutlu bir güne sevdiklerinizle uyanın... http://t.co/uuk89wNMpK	
",1
"RT @mbatuan: Bayburt'un kuşbakışı bir görüntüsü. Muazzam... http://t.co/6cDBq0F6Zx	
",1
"RT @mdnsena: Defteri kapatmakla olmaz. Sayfalarını ucak yapıp atıcaksın mutluluk o zaman zevk vericek.	
",1
"RT @meadlow: @ArifHur Yine Sensiz adlı ilk albümünün en güzel şarkılarından Tarkan'ın en iyi albümü bu bence,teşekkürler gece gece anımsatt…	
",1
"#mira'm iyiki doğdun hayatımıza neşe kattın mutluluk kattın gülüşünle aydınlattın hayatımızı. Allahım…	
",1
"RT @melutimurtas: bahar gelince bey öğrencilerimizin italya modasına uygun giyinmesi çok hoş.	
",1
"RT @motorlukiz: Karşim iyiki doğdun Yeni yaşın sana sağlık, mutluluk ve bol handeli projeler getirsin  @adibileyok http://t.co/OvKH…	
",1
"RT @nejatisleer: Sen bir kere gülüyorsun, benim bin kere aklıma geliyor.	
",1
"RT @ocumleler: Sanmasınlar yıkıldık, sanmasınlar çöktük; bir başka bahar için sadece yaprak döktük.	
",1
"RT @ogzatbs: Bazı insanların varlığı bile mutluluk sebebi.	
",1
"RT @oz_zekeriya: Ailenin mutluluk ve dirayeti takdire şayan. Kahrında hoş lütfunda hoş der gibiler. Allah bahtını açık etsin. http://t.co/O…	
",1
"RT @ozancihann: Bu gece Sadri Alışık Tiyatrosunda #Market oyununu izledim hala etkisindeyim valla bravo...	
",1
"RT @samil_murat: Tabii ki, iyiyim,	
",1
"RT @sarkifincani: @cagilkaya o mutluluk bize ait efendim, siz hep söyleyin şarkılarınızı, biz fincanlarımızı bu akşam size kaldırıyoruz! :))	
",1
"RT @senemkorkut: Ciceklerim mis gibi baharı getirdii:) @TweetinFatihi tesekkur ettim:) http://t.co/WEGoUj4kpp	
",1
"#osesturkiye nurullh ya insana huzur veriyor sesin 
",1
"RT @sensinyobaz: Biz ""İSLAM""ı Mekkeli bir ""YETİM""den, ""SİYASET""i de Rizeli bir""YİĞİT""ten öğrenen ""FATİH""in Şanlı Torunlarıyız.	
",1
"RT @sevdam_garip: Köpeğinin pisliğini toplayan görüntüdeki kişi İsveç prensesi. Kibir ve kompleks gibi güçlü bir maskeden uzak. http://t.co…	
",1
"RT @siraliharfler: bir başkadır bahar akşamında çay keyfi..	
",1
"RT @siyahBeyaz19903: AH MUTLULUK À... http://t.co/o0D3ZqCKpq	
",1
"RT @smtblks: bu gece alsancakta klarnet çalan dayılar çok iyiydi ama yaşlı teyze göt üstü düşmese iyiydi	
",1
"RT @snapchat07: Bir tane normal arkadaşım yok. Alayı manyak, kafayı yemiş, sıyrık ama seviyorum hepsini, seçilmiş insanlar gibiyiz lan biz.	
",1
"RT @srplshbz: Çok güzel bir tatil olur inşallah...izmir yolculuğu başlasın :)	
",1
"RT @sude_goki: Kare kare @gokhankeser ,kare kare mutluluk #GKFC http://t.co/S8krLfRRPZ	
",1
"RT @yamanlar_kpasa: Baharın Gelişiyle Birlikte Okulumuz Bahçesindeki Kiraz Ağaçları Çiçeğe Durdu. http://t.co/MhzvHSZ1Bp	
",1
"RT @zamancomtr: Bank Asya hisseleri yatırımcıya bir haftada yüzde 45 kazandırdı 	
",1
"#sahne #istanbul #sahneistanbul #eğlence #gece #devam #mutluluk #müzik #keyif #gülümseme https://t.co/yQzgHH4ZgF	
",1
"Rakı muhabbet gerektirir:) o yüzden Twitter bugünlük için yeter.. Hepinize güzel ve keyifli bir gece olsun	
",1
"Reklamlarda turkcell ve coca colayi tek geciyorum 
",1
"Resmen mutluluk kaynagi ya 	
",1
"Sabah okul var sanıp sonra olmadığını farketmek mutluluk sebebi resmen	
",1
"Sabah vapurlarında ücretsiz dağıtılan gazeteleri okuyanlar, 1 milyon kişiye ulaştı. Hayat okuduğunu paylaşınca güzel :) 
",1
"Sadace iki yıl hatta belkide bir yıl sonra Shawn en ünlü erkek şarkıcı olacak. Gerçekten acayip yetenekli. Çok gurur duyuyorum @ShawnMendes	
",1
"Sadece bir anlık mutluluk 	
",1
"Sadece iki kelime icinde binlerce sevgi,saygi,mutluluk,huzur.... anlamlarini barindirabilir bazen.	
",1
"Sahan Gokbakarin oynadigi yeni Turkcell reklami baya iyi. Very sweet you, very beautiful 
",1
"Sahanin Turkcell reklamlari gercekten cok komik. 
",1
"#turkcell #ozturkmatik reklami allah belanizi vermesin!! Vapurda deli gibi guldurdun beni... 
",1
"Sana ne kadar teşekkür etsem azdır Turkcell :) 
",1
"Sanırım turkcell benden hoşlanıyor.. Sıradışı mesajlarr , kampanyalarr , hediye dakikalarr , fırsatlarrr . Hep bi güzellik yapma derdinde :D 
",1
"Saygıdeğer sayın sevgili TURKCELL ailesine en guzel dıleklerımı yolladıktan sonra isteğimin onaylanması beni sevindirmedi değil yani :D 
",1
"Sbh 07:30da şirkettin girişinde elinde şekerleriyle noel baba bizi karşiladi:)Turkcell seni sevyorum 
",1
"Sen bana gelirsen bahar gibi gelirsin :)) http://t.co/GirzP4EUAz	
",1
"Sende neşe mutluluk var	
",1
"Sinemada 2 kez arkadaşlarımla izledim filimi herkesin ortak görüşü aynıydı izlemesi keyifli ve çok başarılı bir film 
",1
"Sizi bu saatte güldüren insanlara gülün. 	
",1
"Sonunda güzel bir icon yapabildim kendime 	
",1
"Superonline fiberoptik, daha iyisi yok Türkiye'de. 
",1
"""Uzak ve imkansız gözüken bir şey, bir anda yakın ve mümkün olabilir."" - Lev Tolstoy #Beşiktaş	
",1
"#turkcell bana kıyak geçmiş sms paketim seneye kadar uzatmış darlingler :D 
",1
"Superonline geç ;) Alt yapı varsa sizin oralarda bence fiber internet al, internet neymiş görüceksin ;) 
",1
"SİVAS'LI OLMAKTA AYRI BİR MUTLULUK.	
",1
"Sıkmayan , gayet neşeli ve güzel oyunculuğun olduğu iyi bir film. 
",1
"Tek huzur kaynağım :) Çiko  http://t.co/j80XJfU0sc	
",1
"Tıpkı bahar gibi tıpkı haziran gibi yılmadan. Direnmeye devam edicez	
",1
"Underworld üçe gittim . Serinin en iyisi olmuş.	 
",1
"VIZELER BITINCE GELEN O HUZUR.	
",1
"Ve şaşırtıcı süprizler... Tek kelime ile ""mutluluk""	
",1
"Vize haftası bitimi whatsapp galerisi temizliği ve verdiği sebepsiz mutluluk	
",1
"Vizeler mi bitti uzun soluklu tatil başlasın o zaman :) http://t.co/SGsKRoXLE1	
",1
"#turkcell dogum günü hediyen için tesekkürler :) 
",1
"Ya ben bu kızı çok seviyorum! nasıl bir mutluluk verdi bugün bana bir bilseniz... tekrar iyi ki… https://t.co/RxElbwYLR9	
",1
"Yarında Perşembeeee..oohhhhh çok şükür.. [gnctrkcll] 
",1
"Yarının cumartesi olması çok mutluluk veriyor 	
",1
"Yatak aldim, yorgan ve yastigi Turkcell verdi :) 
",1
"Yatakda cips yemek en büyük favorim 		
",1
"Yaşasın bahar... http://t.co/Pr9hyAaoXB	
",1
"Yine güzeliz, yine çiçek, yine bahar... 	
",1
"Zayıf olmak güzelse yemek yemek daha güzel		
",1
"aaaahhh aahh :-D 
",1
"alsana lan ne beklıyosun :D hatta yanında bıde hat al turkcell olursa sevınırım :D 
",1
"#turkcell mudo indirimin güzel olmuş valla ya.	 
",1
"bahar güzeldir, güzeldir bahar aşkları ...	
",1
"baharın ilk dondurmasıyla iyi gelmez mi hiç deniz havası☀️ @ Agva Sahil https://t.co/orKbb7wzzg	
",1
"ben guzel bir arkadasimla beraber uyumaktan cok baska bi mutluluk duyuyorum.	
",1
"bence bu film çok sıcak bir kardeşlik öyküsü.. ailesinde zihinsel engelli bir yakını olan herkezi etkileyebilecek çok önemli detaylara sahip. 
",1
"bir başkadır bahar akşamında çay keyfi..	
",1
"bir van gogh'un yıldızlı gece tablosu bir de akşam güneşi vurmuş rakı kadehi..ikisi de muazzam sanat eseri gözümde..	
",1
"bu film kimsenin görmek istemediği şeyleri gösterdi belkide gözlerini sımsıkı yumanlara. 
",1
"bu filmin dramı çok güzeldi yeri geldiğinde güldürüp yeri geldiğinde üzünlendiren güzel bir yapım 
",1
